nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
PIEDRA SET 5PCS PARA TALADRO GRANDE,PDB501,1483.55,2002.79,1780.26,set,set,1.0,100,Herramientas,Discos y Corte,,,,
"PELACABLE 7"" UYUSTOOLS",PEL07U,8088.59,10919.59,9706.30,un,un,1.0,100,Electricidad,Cables y Accesorios,,,,
PELLET CH 15 KG,PELSJ15001,4254.95,5744.19,5105.94,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
PERILLON D-100 BRONCE PULIDO,PER0000001,5927.82,8002.55,7113.38,un,un,1.0,100,General,Otros,,,,
PERILLON ODIS / MODELO D100 / TIPO BOLA 57MM / PARA PUERTAS DE 35 A 45MM.,PER0000006,5927.34,8001.92,7112.81,un,un,1.0,100,General,Otros,,,,
PERILLON ODIS COLONIAL BT,PER0000013,11866.94,16020.37,14240.33,un,un,1.0,100,General,Otros,,,,
PERNOS CAUPOLICAN (PAR),PERCAU,729.91,985.38,875.89,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
ROLLO ESPUMA NIVELADORA (1.00 MT X 10MTRS X 2MM),PEX100XM2X10,2238.92,3022.54,2686.70,unidad,unidad,1.0,100,General,Otros,,,,
ROLLO ESPUMA NIVELADORA (1.00 MT X 10 MTRS X 3MM),PEX100XM3X10,2706.78,3654.16,3248.14,Unidad,Unidad,1.0,100,General,Otros,,,,
ROLLO ESPUMA NIVELADORA (1.00MT X 100MTRS X 3MM),PEX100XM3X100,27067.84,36541.58,32481.41,unidad,unidad,1.0,100,General,Otros,,,,
ROLLO ESPUMA NIVELADORA (1.00 MT X 20 MTRS X 3MM),PEX100XM3X20,5414.57,7309.67,6497.49,unidad,unidad,1.0,100,General,Otros,,,,
ANCLAJE TAZA / PISO UNIVERSAL BRONCE CROMADO,PF-10,941.40,1270.89,1129.68,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
ANCLAJE TAZA / PISO UNIVERSAL ZINC (PAR),PF-10Z,681.72,920.32,818.06,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
DADO MAGNETICO HEXAGONAL 5/16X 45MM,PFI 168480010,412.64,557.07,495.17,unidad,unidad,1.0,100,General,Otros,,,,
"GOLILLA CALIBRADA ZN ANSI ANGOSTA 1/4"" (500 UNID.)",PGAV-500,3620.09,4887.13,4344.11,caja,caja,1.0,100,Construccion,Materiales,,,,
"GOLILLA CALIBRADA ZN ANSI ANGOSTA 3/16"" (500 UNIDADES)",PGAY-500,2943.59,3973.84,3532.30,caja,caja,1.0,100,Construccion,Materiales,,,,
"GOLILLA PLANA CORRIENTE 1/2"" (200 UNID.)",PGCB-200,6649.55,8976.90,7979.46,caja,caja,1.0,100,General,Otros,,,,
"GOLILLA PLANA CORRIENTE 1/4"" (200 UNID.)",PGCC-200,2980.54,4023.74,3576.65,caja,caja,1.0,100,General,Otros,,,,
TERCIADO ESTRUCTURAL 12X2440X1220 81PZA/PQ CDX,PGCDX12,17315.79,23376.31,20778.94,PLACA,PLACA,1.0,100,General,Otros,,,,
"GOLILLA PLANA CORRIENTE 3/8"" (200 UNID.)",PGCE-200,5304.95,7161.68,6365.93,caja,caja,1.0,100,General,Otros,,,,
"GOLILLA PLANA CORRIENTE 5/16"" (200 UNID.)",PGCF-200,3927.51,5302.14,4713.01,caja,caja,1.0,100,General,Otros,,,,
"GOLILLA PRESION TN 1/2"" (100 UNIDADES)",PGDA-100,4281.48,5779.99,5137.77,ciento,ciento,1.0,100,General,Otros,,,,
"GOLILLA PRESION TN 1/4"" (100 UNIDADES)",PGDB-100,821.15,1108.55,985.38,ciento,ciento,1.0,100,General,Otros,,,,
"GOLILLA PRESION TN 3/8"" (100 UNIDADES)",PGDE-100,1961.80,2648.42,2354.16,ciento,ciento,1.0,100,General,Otros,,,,
"GOLILLA PRESION TN 5/16"" (100 UNIDADES)",PGDF-100,1368.06,1846.88,1641.67,ciento,ciento,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC 3/8"" 1 UN",PHAF-001,878.64,1186.16,1054.37,metro,metro,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC ZN 1/2"" 1 UN",PHAL-001,2078.12,2805.46,2493.74,metro,metro,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC ZN 1/4"" 1 UN",PHAM-001,524.53,708.12,629.44,metro,metro,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC ZN 3/4"" 1 UN",PHAO-001,5953.84,8037.68,7144.61,metro,metro,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC ZN 3/8"" 1 UN",PHAP-001,1007.68,1360.37,1209.22,metro,metro,1.0,100,General,Otros,,,,
"HILO CORRIDO G2 UNC ZN 5/16"" 1 UN",PHAQ-001,681.80,920.43,818.16,metro,metro,1.0,100,General,Otros,,,,
"PILAR 15 X 15 X 8.0 3.0MTS 5,86 KG (PAQUETE DE 25 UNIDADES)",PI151530A,8787.01,11862.46,10544.41,unid,unid,1.0,100,General,Otros,,,,
"PICAPORTE JUMBO 10""",PIA001,8606.11,11618.24,10327.33,un,un,1.0,100,General,Otros,,,,
DESOXIDANTE 1 LT,PIED003,2196.75,2965.62,2636.10,botella,botella,1.0,100,General,Otros,,,,
"CORDEL NYLON 6.6 TRENZADO 4,0 MM. BLANCO CERTIFICADO",PINMB00040,96.38,130.12,115.66,metro,metro,1.0,100,General,Otros,,,,
"CORDEL NYLON 6.6 TRENZADO 6,0 MM. BICOLOR CERTIFICADO",PINMC00060,150.60,203.31,180.72,metro,metro,1.0,100,General,Otros,,,,
"CORDEL NYLON 6.6 TRENZADO 8,0 MM. BICOLOR CERTIFICADO",PINMC00080,258.03,348.34,309.63,metro,metro,1.0,100,General,Otros,,,,
DECANTADOR POTE 1 KG,PIS005,1726.88,2331.29,2072.26,pote,pote,1.0,100,General,Otros,,,,
CLORO GRANULADO 1 KILO / PARA PISCINAS,PISC002,3483.88,4703.24,4180.66,pote,pote,1.0,100,General,Otros,,,,
BAJA PH 1 KG,PISC005,2084.30,2813.81,2501.16,pote,pote,1.0,100,General,Otros,,,,
ALGICIDA 5 LITROS,PISC008,4138.49,5586.96,4966.19,bidon,bidon,1.0,100,General,Otros,,,,
PLOMADA 400G,PLO400,3380.47,4563.63,4056.56,unidad,unidad,1.0,100,General,Otros,,,,
GORRO MARCA TOTAL,PMCA04,552.20,745.47,662.64,unidad,unidad,1.0,100,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA L",PMPOLAR-L,14751.77,19914.89,17702.13,unidad,unidad,1.0,100,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA S",PMPOLAR-S,16860.17,22761.23,20232.21,unidad,unidad,1.0,100,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA S",PMPOLAR-S,16860.17,22761.23,20232.21,unidad,unidad,1.0,100,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA XL",PMPOLAR-XL,16860.17,22761.23,20232.21,unidad,unidad,1.0,100,General,Otros,,,,
EXHIBIDOR DE HERRAMIENTAS TOTAL,PMST02,8283.00,11182.05,9939.60,un,un,1.0,100,General,Otros,,,,
ADORNO PUNTA TORNEADO PINO,PMTPN,759.02,1024.68,910.83,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
POLERA M/CORTA TALLA M - TOTAL,PMTS10.M,1807.20,2439.72,2168.64,un,un,1.0,100,General,Otros,,,,
POLERA TOTAL XXXL,PMTS10.XXXL,1807.20,2439.72,2168.64,unidad,unidad,1.0,100,General,Otros,,,,
MONACO BLU MATE 30X60,PNT-13-0167,16664.25,22496.74,19997.10,m2,m2,1.0,100,General,Otros,,,,
DILUYENTE POLIURETANO 1 LITRO,POLI002,2927.66,3952.35,3513.20,botella,botella,1.0,100,Pinturas,Aplicacion,,,,
PL. ACANALADA AZ80 0.30 X 764 X 2500 MM,PP0910000000307642500,7332.67,9899.11,8799.21,unidad,unidad,1.0,100,General,Otros,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 5"" (25 UNIDADES)",PPAB-025,12359.44,16685.25,14831.33,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 4 1/4"" (25 UNIDADES)",PPAE-025,9907.19,13374.71,11888.63,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 5 1/2"" (25 UNIDADES)",PPAF-025,12094.13,16327.08,14512.96,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 4"" (50 UNIDADES)",PPAL-050,10789.60,14565.96,12947.52,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 4"" (50 UNIDADES)",PPAL-050,10789.60,14565.96,12947.52,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 5"" (50 UNIDADES)",PPAM-050,12331.59,16647.65,14797.91,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 5"" (50 UNIDADES)",PPAM-050,12331.59,16647.65,14797.91,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 5/16-18 X 4 1/4"" (50 UNIDADES)",PPAS-050,9082.22,12261.00,10898.67,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO COCINA CAB PLA RAN REC ZN 1/4 X 1"" (100 UNIDADES)",PPIB-100,3317.92,4479.19,3981.50,ciento,ciento,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO COCINA CAB PLA RAN REC ZN 1/4 X 1 1/4"" (100 UNIDADES)",PPIF-100,4123.72,5567.02,4948.46,ciento,ciento,1.0,100,Ferreteria,Fijaciones,,,,
JARRO GRADUADO 1 LT,PPL-133,389.79,526.22,467.75,unidad,unidad,1.0,100,General,Otros,,,,
CAJA MILAN 17 LTS,PPL-317,2477.94,3345.22,2973.53,unidad,unidad,1.0,100,General,Otros,,,,
LAVATORIO GRIS 50 LITROS,PPP-142G,3332.28,4498.57,3998.73,1,1,1.0,100,General,Otros,,,,
LAVATORIO 30 LITROS GRIS,PPP-152G,2413.62,3258.38,2896.34,1,1,1.0,100,General,Otros,,,,
"PERNO MARQUEZA C/T/G #4"" (50 UNIDADES)",PPYC-050,18066.05,24389.16,21679.26,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO MARQUEZA C/T/G #5"" (50 UNIDADES)",PPYD-050,19987.53,26983.17,23985.04,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"PERNO MARQUEZA C/T/G #4 1/2"" (50 UNIDADES)",PPYF-050,19289.77,26041.19,23147.73,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X25 100 UNID.,PPZB-100,3767.35,5085.92,4520.82,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X30 100 UNID.,PPZC-100,4246.56,5732.85,5095.87,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X40 100 UNID.,PPZE-100,6198.30,8367.71,7437.97,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X25 100 UNID.,PPZL-100,6826.45,9215.70,8191.74,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X30 100 UNID.,PPZM-100,7097.70,9581.89,8517.24,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X40 100 UNID.,PPZN-100,7992.82,10790.31,9591.39,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X16 100 UNID.,PRAC-100,2318.40,3129.84,2782.08,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X20 100 UNID.,PRAD-100,3082.82,4161.81,3699.39,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X 25 100 UNID.,PRAE-100,3374.88,4556.08,4049.85,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X45 100 UNID.,PRAI-100,6091.36,8223.33,7309.63,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X16 100 UNID.,PRAN-100,6354.86,8579.06,7625.83,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X20 100 UNID.,PRAO-100,5451.73,7359.84,6542.08,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X25 100 UNID.,PRAP-100,5792.46,7819.82,6950.95,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X30 100 UNID.,PRAQ-100,6191.61,8358.67,7429.93,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X35 100 UNID.,PRAR-100,7223.54,9751.78,8668.25,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X40 100 UNID.,PRAS-100,8347.96,11269.74,10017.55,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X50 100 UNID.,PRAU-100,10564.43,14261.98,12677.32,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X60 100 UNID.,PRAV-100,16538.52,22327.00,19846.22,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X20 100 UNID.,PRBB-100,12427.96,16777.75,14913.56,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X25 100 UNID.,PRBC-100,12615.80,17031.33,15138.96,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X30 100 UNID.,PRBD-100,14599.53,19709.36,17519.43,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X35 100 UNID.,PRBE-100,16521.11,22303.50,19825.33,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X40 100 UNID.,PRBF-100,19267.21,26010.74,23120.65,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X50 50 UNID.,PRBH-050,19200.65,25920.87,23040.78,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X60 50 UNID.,PRBI-050,22129.57,29874.91,26555.48,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PROLONGADOR 3PCS WOBBLE TAIWAN,PRL302,13962.63,18849.55,16755.15,set,set,1.0,100,General,Otros,,,,
PASTO ORNAMENTAL PUERTO VARAS 25MMX2MTS (20 MTS. X ROLLO),PRPSINT252,10401.44,14041.94,12481.73,ML,ML,1.0,100,General,Otros,,,,
"LP ESTÁNDAR 9,5 X 2,44 X 1,22 MTS",PT-OEA-A095-1,9625.35,12994.22,11550.42,Un,Un,1.0,100,General,Otros,,,,
"LP OSB MULTIPLAC 8,0MM NACIONAL X 2,44 X 1,22MTS",PT-OJA-A080,7715.74,10416.25,9258.89,Un,Un,1.0,100,General,Otros,,,,
"LP OSB ECO 9MM 1,20X2,44",PT-OJCA-090X,9153.47,12357.18,10984.16,Un,Un,1.0,100,General,Otros,,,,
"LP OSB ECO 8MM 1,22X2,44",PT-OJCA-A080X,9939.60,13418.46,11927.52,un,un,1.0,100,General,Otros,,,,
"OSB COLONIAL R2 PROTEC 9,0MM X 2,44 X 1,22 MTS ANTIBAC.",PT-OLA-B090-CPR,13252.80,17891.28,15903.36,un,un,1.0,100,General,Otros,,,,
"LP OSB PROTEC 9,5 MM 1,22 X 2,44 ANTIBACTERIANO ( 84 PL/PALLET )",PT-PPC-A095,13490.75,18212.51,16188.90,un,un,1.0,100,General,Otros,,,,
"LP SMARTSIDE PANEL R8 H 11,1",PT-SPA-A111-H,24372.10,32902.33,29246.52,un,un,1.0,100,General,Otros,,,,
"LP SMARTSIDE PANEL R4 11,1 APA X 2,44 X 1,22 MTS",PT-SPC-M111,24655.23,33284.56,29586.27,un,un,1.0,100,General,Otros,,,,
PASTA CERAMICOS AC 6 KG,PTAAC06 RM,4327.24,5841.77,5192.69,pl,pl,1.0,100,General,Otros,,,,
PASTA CERAMICOS AC 15 KG,PTAAC15 RM,8082.20,10910.97,9698.64,pl,pl,1.0,100,General,Otros,,,,
PASTA CERAMICOS AC 25 KG,PTAAC25 RM,11877.32,16034.38,14252.78,pl,pl,1.0,100,General,Otros,,,,
"TUERCA HEXAGONAL G2 UNC TN 1/2"" (100 UNIDADES)",PTAO-100,5085.83,6865.87,6103.00,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL G2 UNC TN 1/4"" (100 UNIDADES)",PTAP-100,864.62,1167.24,1037.55,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL G2 UNC TN 3/8"" (100 UNIDADES)",PTAR-100,2076.08,2802.71,2491.30,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PUERTA TERCIADO 800MM X 2000MM,PTATER80X20,14447.56,19504.21,17337.07,unidad,unidad,1.0,100,General,Otros,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 TN 6 - 1,0 (100 UNID.)",PTCE-100,1242.98,1678.03,1491.58,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 TN 8 - 1.25 (100 UNID.),PTCF-100,2663.53,3595.77,3196.24,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 TN 10 - 1,5 (100 UNID.)",PTCG-100,5327.05,7191.52,6392.46,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 TN 12 - 1.75 (100 UNID.),PTCH-100,8636.23,11658.91,10363.47,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 ZN 5 -0.8 (100 UNID.),PTCL-100,850.85,1148.65,1021.02,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 ZN 6 - 1,0 (100 UNID.)",PTCM-100,1563.27,2110.41,1875.92,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
ARADOR PARA MOTOCULTIVADOR TDT110,PTD3,100400.00,135540.00,120480.00,unidad,unidad,1.0,100,General,Otros,,,,
PUERTA TERCIADO BATIENTE PINO 45X600X2000,PTER3MMBP60X200,12036.96,16249.89,14444.35,unid,unid,1.0,100,General,Otros,,,,
PORTA MARTILLO CUERO INDU,PTH001,1971.49,2661.52,2365.79,un,un,1.0,100,Herramientas,Discos y Corte,,,,
PORTA HERRAMIENTAS CUERO 11 BOLSILLOS FERRAWYY,PTH511,11671.65,15756.73,14005.98,un,un,1.0,100,General,Otros,,,,
PLACA CIEGA C/SOPORTE,PU1000,521.08,703.45,625.29,Unidad,Unidad,1.0,100,General,Otros,,,,
INTERRUPTOR 9/12 ARMADO 10A250V 60 UNID COMPRA MINIMA,PU1100,1054.20,1423.17,1265.04,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR 9/24 ARMADO 10A250V,PU1101,1295.16,1748.47,1554.19,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
PULSADOR TIMBRE 10A 250V NA ARM.,PU1102,1150.58,1553.29,1380.70,unidad,unidad,1.0,100,General,Otros,,,,
TOMA 2P+T 10A 250V ARMADA,PU1113,1174.68,1585.82,1409.62,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
TOMA 2P+T 10/16A BIP 250V 40 UNID COMPRA MINIMA,PU1180,1620.46,2187.62,1944.55,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR 9/15 10A 250V ARMADO,PU1200,1548.17,2090.03,1857.80,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
TOMA ARM 2X2P+T10A 250V 60 UNID COMPRA MINIMA,PU1213,1481.90,2000.57,1778.28,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR ARM9/12+2P+T10A250V,PU1214,1590.34,2146.95,1908.40,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
ENCHUFE DOBLE BIPASO 10/16A,PU1280,2680.68,3618.92,3216.82,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
TOMA ARM 2P+T10+2P+T10/16,PU1293,2096.35,2830.08,2515.62,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR ARMADO 9/32 10A250V,PU1300,2156.59,2911.40,2587.91,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
TOMA ARM TRIPLE 10A250V 60 UNID COMPRA MINIMA,PU1313,2084.30,2813.81,2501.16,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
EXTENCION ELECT.MACROTEL 10MT 6219,Q679-00000,6336.24,8553.93,7603.49,unidad,unidad,1.0,100,General,Otros,,,,
SOLVENTE DE QUEMAR 1 LITRO,QUEM002,1432.71,1934.16,1719.25,botella,botella,1.0,100,General,Otros,,,,
WEBER CERÁMICO NORMAL SACO 25 KG,QUI045,2003.98,2705.38,2404.78,unidad,unidad,1.0,100,General,Otros,,,,
WEBER CERÁMICO AC BALDE 15 KG,QUI050,12541.97,16931.66,15050.36,balde,balde,1.0,100,General,Otros,,,,
WEBER CERÁMICO AC GALON 6 KG,QUI051,4745.91,6406.98,5695.09,galon,galon,1.0,100,General,Otros,,,,
WEBER PORCELANATO (DA) SACO 25 KG,QUI093,5477.82,7395.06,6573.39,unidad,unidad,1.0,100,General,Otros,,,,
"SOLCROM AC EN POLVO GRIS SACO 24,5 KG",QUI1203,9148.45,12350.40,10978.14,saco,saco,1.0,100,General,Otros,,,,
WEBER FRAGUE ALMOND 1KG,QUI1236,593.36,801.04,712.04,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE BEIGE 1KG,QUI1239,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE BLANCO 1KG,QUI1240,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE CAFE CLARO 1KG,QUI1242,593.36,801.04,712.04,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE GREY 1KG,QUI1244,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE MENDOZA 1KG,QUI1248,593.36,801.04,712.04,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE NEGRO 1KG,QUI1251,593.36,801.04,712.04,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE CAFE OSCURO 1KG,QUI1252,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE MARFIL 1KG,QUI1254,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE QUILICURA 1KG,QUI1255,593.36,801.04,712.04,bolsa,bolsa,1.0,100,General,Otros,,,,
WEBER FRAGUE GRIS PLATA 1KG,QUI1256,784.12,1058.57,940.95,bolsa,bolsa,1.0,100,General,Otros,,,,
SOLCROM ADHESIVO CERAMICO PASTA TINETA 25 KGS.,QUI1315,13315.05,17975.31,15978.06,tineta,tineta,1.0,100,General,Otros,,,,
WEBER ESTUCO E (EXTERIOR) SACO 25 KG,QUI1429,2150.57,2903.27,2580.68,unidad,unidad,1.0,100,General,Otros,,,,
WEBER H-20 SACO 25 KG,QUI1433,2729.88,3685.33,3275.85,unidad,unidad,1.0,100,General,Otros,,,,
MORTERO 3 EN 1 SACO 25KG.,QUI1440,2220.68,2997.91,2664.81,UNIDAD,UNIDAD,1.0,100,Construccion,Materiales,,,,
