nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
CODO 45° PPR GRIS 20MM - IMP,155721,130.52,176.20,156.62,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PPR GRIS 20MM - IMP,155731,160.64,216.86,192.77,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PPR GRIS 32MM - IMP,155733,421.68,569.27,506.02,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HI PPR GRIS 32MMX1' - IMP,155748,2399.56,3239.41,2879.47,un,un,1.0,100,General,Otros,,,,
TERMINAL HE PPR GRIS 20MMX1/2” - IMP,155761,1295.16,1748.47,1554.19,un,un,1.0,100,General,Otros,,,,
"TERMINAL HE PPR GRIS 20MMX3/4"" - IMP",155762,1315.24,1775.57,1578.29,un,un,1.0,100,General,Otros,,,,
"TERMINAL HE PPR GRIS 32MMX1"" - IMP",155769,2861.40,3862.89,3433.68,un,un,1.0,100,General,Otros,,,,
REDUCC LARGA H-H PPR GRIS 32X25MM - IMP,155793,200.80,271.08,240.96,un,un,1.0,100,General,Otros,,,,
UNION AMERICANA PPR 32MM - IMP,155843,963.84,1301.18,1156.61,un,un,1.0,100,General,Otros,,,,
CODO 90° SOLDAR/HI PPR GRIS 20MMX1/2” - IMP,155871,1054.20,1423.17,1265.04,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO 90° SOLDAR/HI PPR GRIS 25MMX3/4” - IMP,155874,1435.72,1938.22,1722.86,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO 90° SOLDAR/HE PPR GRIS 20MMX1/2” - IMP,155881,1234.92,1667.14,1481.90,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO 90° SOLDAR/HE PPR GRIS 32MMX1” - IMP,155885,2289.12,3090.31,2746.94,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE MANILLA ROJA 20MM PPR - IMP,155910,4708.76,6356.83,5650.51,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE MANILLA ROJA 25MM PPR - IMP,155911,6144.48,8295.05,7373.38,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE MANILLA CROMADA 20MM PPR - IMP,155921,7901.48,10667.00,9481.78,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE MANILLA CROMADA PUNTO AZUL 25MM PPR - IMP,155923,9076.16,12252.82,10891.39,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
PASA TUBO CORTO PPR 20MM,155940,532.12,718.36,638.54,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
MAQ FUSORA 20-63MM HM20 - CON BOQUILLAS,155995,65159.60,87965.46,78191.52,un,un,1.0,100,General,Otros,,,,
KIT ACCESORIOS 3 PIEZAS,15618-90,6801.10,9181.48,8161.32,unidad,unidad,1.0,100,General,Otros,,,,
CAÑERIA PE LINEAL 16X1MM - ROLLO 100M,157005,16867.20,22770.72,20240.64,ROLLO,ROLLO,1.0,100,General,Otros,,,,
CAÑERIA PE LINEAL NAC 16X1MM - ROLLO 500M,157008,62248.00,84034.80,74697.60,rollo,rollo,1.0,100,General,Otros,,,,
CAÑERIA PE PN6 3/4' - ROLLO 100 M,157044,56324.40,76037.94,67589.28,ROLLO,ROLLO,1.0,100,General,Otros,,,,
CAÑERIA PE PN6 1' - ROLLO 100 M,157046,73794.00,99621.90,88552.80,rollo,rollo,1.0,100,General,Otros,,,,
CAÑERIA PE PN6 1 1/4' - ROLLO 100 M,157048,117066.40,158039.64,140479.68,ROLLO,ROLLO,1.0,100,General,Otros,,,,
CAÑERIA PE PN6 1 1/2' - ROLLO 100 M,157050,169073.60,228249.36,202888.32,rollo,rollo,1.0,100,General,Otros,,,,
TEE PE 1/2',157102,190.76,257.53,228.91,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PE 1',157106,1054.20,1423.17,1265.04,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PE 1 1/2',157110,3162.60,4269.51,3795.12,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PE 1 1/2',157130,1977.88,2670.14,2373.46,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HE PE 1',157146,532.12,718.36,638.54,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL HE PE 1 1/4',157148,903.60,1219.86,1084.32,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL HE PE 1 1/2',157150,1234.92,1667.14,1481.90,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL HI PE 1',157166,712.84,962.33,855.41,unidad,unidad,1.0,100,General,Otros,,,,
UNION DOBLE PE 1/2',157182,160.64,216.86,192.77,unidad,unidad,1.0,100,General,Otros,,,,
UNION DOBLE PE 3/4',157184,256.02,345.63,307.22,unidad,unidad,1.0,100,General,Otros,,,,
UNION DOBLE PE 1',157186,451.80,609.93,542.16,unidad,unidad,1.0,100,General,Otros,,,,
UNION DOBLE PE 1 1/4',157188,647.58,874.23,777.10,unidad,unidad,1.0,100,General,Otros,,,,
CANDADO POLI S40MM BR BT,157211,4206.76,5679.13,5048.11,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO POLI S50MM BR BT,157221,6088.26,8219.15,7305.91,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
REDUCCION PE 1 1/4' X 1',157226,692.76,935.23,831.31,unidad,unidad,1.0,100,General,Otros,,,,
CANDADO POLI S60MM BR BT,157231,8412.52,11356.90,10095.02,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO POLI X50PMM C/HOMBROS NIS BT,157241,9298.04,12552.36,11157.65,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO POLI X60PMM C/HOMBROS NIS BT,157251,12397.39,16736.48,14876.87,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
MINI VALVULA 16MM CELESTE - SAB,157430,411.64,555.71,493.97,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
SILIRUB AC+ ALUMINIO,159313,2498.96,3373.59,2998.75,unidad,unidad,1.0,100,General,Otros,,,,
LLAVE PASO CAMPANA CR 1/2 BZ,15BZ1511100,5262.97,7105.01,6315.56,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE ANGULAR HE HE 1/2X1/2 SIN FLEXIBLE,15TF5222100,2409.60,3252.96,2891.52,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"BAJADA ZG 0,35X300X2000",1600010,2093.34,2826.01,2512.01,ti,ti,1.0,100,General,Otros,,,,
VALVULA BOLA PVC COMPACTA 20MM,160002,512.04,691.25,614.45,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 25MM,160004,783.12,1057.21,939.74,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 32MM,160006,1094.36,1477.39,1313.23,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 40MM,160008,1757.00,2371.95,2108.40,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 50MM,160010,2359.40,3185.19,2831.28,UNIDAD,UNIDAD,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 1/2',160052,532.12,718.36,638.54,UNIDAD,UNIDAD,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 3/4',160054,813.24,1097.87,975.89,UNIDAD,UNIDAD,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA PVC COMPACTA 1',160056,1335.32,1802.68,1602.38,UNIDAD,UNIDAD,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE BOLA JARDIN ECO ZINC 1/2' X 3/4' - EDR,160537,1827.28,2466.83,2192.74,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
LLAVE DE JARDIN LATON 1/2' X 3/4' - EDR,160544,2961.80,3998.43,3554.16,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE DE JARDIN LATON 3/4' X 1' - EDR,160545,2620.44,3537.59,3144.53,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE DE JARDIN LATON 1' X 1 1/4' - EDR,160546,4638.48,6261.95,5566.18,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"REFLECTOR LED IP65 CON SENSOR 10W, 6.500K, NEGRO",1605563,9437.60,12740.76,11325.12,Unidad,Unidad,1.0,100,General,Otros,,,,
VALVULA FONDO 1' CON FILTRO INOX - EDR,160584,2389.52,3225.85,2867.42,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"REFLECTOR LED IP65, 100W, 2.700K, NEGRO",1605890,29618.00,39984.30,35541.60,Unidad,Unidad,1.0,100,General,Otros,,,,
VALVULA RETEN VERT 1' ASTO LATON - EDR,160604,4016.00,5421.60,4819.20,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CUBREJUNTA AL. PLATA 0.90 MT,160606100,3412.60,4607.00,4095.12,unidad,unidad,1.0,100,General,Otros,,,,
"CUBREJUNTA DESNIVEL PLATA 0,9MT",160606510,3101.19,4186.60,3721.42,unidad,unidad,1.0,100,General,Otros,,,,
CUBREJUNTA 0.80 MTS BRONCEADA,160629600,4203.39,5674.57,5044.06,unidad,unidad,1.0,100,General,Otros,,,,
CUBREJUNTA 1 MTS BRONCEADA,160629710,4781.07,6454.44,5737.28,unidad,unidad,1.0,100,General,Otros,,,,
VALVULA RETEN HORZ LATON 1 1/2' - EDR CHAPALETA,160706,8624.36,11642.89,10349.23,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
GANCHO PERCHA DOB.BCDO 65. MM,160709040,2818.71,3805.26,3382.45,unidad,unidad,1.0,100,General,Otros,,,,
PERCHA DMC SIMPLE BRONCEADA TF-23003,16097502900610,431.72,582.82,518.06,unidad,unidad,1.0,100,General,Otros,,,,
PERCHA DMC SIMPLE CROMADA TF-23004,16097502900615,431.72,582.82,518.06,unidad,unidad,1.0,100,General,Otros,,,,
PERCHA DMC DOBLE LISA BRONCEADA TF-23001,16098502900692,779.10,1051.79,934.92,unidad,unidad,1.0,100,General,Otros,,,,
PERCHA DMC DOBLE LISA CROMADA TF-23002,16098502900693,779.10,1051.79,934.92,unidad,unidad,1.0,100,General,Otros,,,,
GUANTE NITRITEX VERDE J710 T/8 STD,16160311,1094.36,1477.39,1313.23,par,par,1.0,100,General,Otros,,,,
GUANTE NITRI-POL  AZUL-NEGRO PROMAX T/8,16160340,391.56,528.61,469.87,par,par,1.0,100,General,Otros,,,,
GUANTE NITRI-POL  AZUL-NEGRO PROMAX T/9,16160341,391.56,528.61,469.87,par,par,1.0,100,General,Otros,,,,
GUANTE NITRI-POL  AZUL-NEGRO PROMAX T/10,16160342,391.56,528.61,469.87,un,un,1.0,100,General,Otros,,,,
CARRETILLA DESARMABLE ROLLMIX 90 LTS. PACK 50 UNIDADES PALETIZADAS,1621454096002,45622.76,61590.73,54747.32,unidad,unidad,1.0,100,General,Otros,,,,
JUNQUILLO 1/4 RODÓN,1622013-Concepción,549.19,1350.00,1350.00,un,un,1.0,100,General,Otros,,,,
MSD TERMINACIÓN1X3X3200X360 (CONCEPCIÓN),1624241-Concepción,1617.44,2183.55,1940.93,un,un,1.0,100,General,Otros,,,,
MSD TERMINACIÓN1X4X3200X264 (CONCEPCIÓN),1624242-Concepción,2157.60,2912.75,2589.12,un,un,1.0,100,General,Otros,,,,
MSD TERMINACIÓN2X2X3200X300,1624244-Concepción,2122.46,2865.32,2546.95,un,un,1.0,100,General,Otros,,,,
TAPAS 1X4X3200,1659395,843.36,1138.54,1012.03,un,un,1.0,100,General,Otros,,,,
CEDRAL T04 ALERCE 190X3660X6 MM,166035,7587.93,10243.71,9105.52,unidad,unidad,1.0,100,General,Otros,,,,
DUROLAC BLANCO 3X2440X1520X100 (CONCEPCIÓN),1665104-Concepción,7768.95,10488.09,9322.74,un,un,1.0,100,General,Otros,,,,
"10837 FUMIGADOR, 7LTS. (1.8 GAL.) TRUPER",17-37-040,12970.68,17510.41,15564.81,[pza],[pza],1.0,100,General,Otros,,,,
"10836 FUMIGADOR, 5LTS. (1.3 GAL) TRUPER",17-37-042,10734.77,14491.94,12881.72,[pza],[pza],1.0,100,General,Otros,,,,
ESMALTE AEROSOL BLANCO BRILLANTE (CERESITA),17015012,1797.16,2426.17,2156.59,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
AEROSOL ESMALTE ALUMINIO UN,17015612,2516.02,3396.63,3019.23,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
ESMALTE AEROSOL NEGRO BRILLANTE (CERESITA),17015712,2306.19,3113.35,2767.43,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
ESMALTE AEROSOL NEGRO OPACO (CERESITA),17015812,1797.16,2426.17,2156.59,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
AEROSOL ESMALTE AZUL PACIFICO UN (CERESITA),17021012,2306.19,3113.35,2767.43,Aerosol,Aerosol,1.0,100,Pinturas,Aplicacion,,,,
AEROSOL ESMALTE ROJO UN (CERESITA),17021612,2306.19,3113.35,2767.43,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
AEROSOL ESMALTE CAFE UN (CERESITA),17021812,2306.19,3113.35,2767.43,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
AEROSOL ANTIOXIDO ROJO (CERESITA),17022612,2578.27,3480.67,3093.93,aerosol,aerosol,1.0,100,General,Otros,,,,
MANGUERA SIFLAT AZUL 1' - 6 BAR ROLLO 100M,170302,77508.80,104636.88,93010.56,rollo,rollo,1.0,100,General,Otros,,,,
MANGUERA SIFLAT AZUL 1 1/2' - 6 BAR ROLLO 100M,170304,106424.00,143672.40,127708.80,rollo,rollo,1.0,100,General,Otros,,,,
MANGUERA BAFLAT AZUL 2' - 4 BAR ROLLO 100M,170306,106524.40,143807.94,127829.28,ROLLO,ROLLO,1.0,100,General,Otros,,,,
MANGUERA SIFLAT AZUL 2' - 6 BAR ROLLO 100M,170308,143572.00,193822.20,172286.40,rollo,rollo,1.0,100,General,Otros,,,,
MANGUERA SIFLAT AZUL 3' - 4 BAR ROLLO 100M,170310,179716.00,242616.60,215659.20,rollo,rollo,1.0,100,General,Otros,,,,
MANG PLANA 1' ALTA PRESION 10 BAR ROJA SIFLAT - ROLLO 100M,170350,111644.80,150720.48,133973.76,ROLLO,ROLLO,1.0,100,General,Otros,,,,
MANG PLANA 3' ALTA PRESION 10 BAR ROJA SIFLAT - ROLLO 100M,170356,458928.40,619553.34,550714.08,ROLLO,ROLLO,1.0,100,General,Otros,,,,
AEROSOL ALTA TEMP. NEGRO (485 ML),17050012,3334.28,4501.28,4001.14,aerosol,aerosol,1.0,100,General,Otros,,,,
AEROSOL ALTAS T° ALUMINIO (CERESITA),17050112,4043.11,5458.20,4851.73,aerosol,aerosol,1.0,100,General,Otros,,,,
JUEGO DE DUCHA EKO CROMO,171-90,4671.61,6306.68,5605.93,unidad,unidad,1.0,100,General,Otros,,,,
SUPERSELLO FELPA TORN.CAFE BOLSA 20UN (1U) RE,1710100018150,54579.45,73682.25,65495.34,unidad,unidad,1.0,100,General,Otros,,,,
SUPERSELLO DOBLE 90CM GRIS CAJA 20 UN(1UN) RET,1710100019850,63934.72,86311.87,76721.66,unidad,unidad,1.0,100,General,Otros,,,,
ENCHUFE ACOPLADO MACHO 7 SAL. EUROPEO,171662,3577.25,4829.29,4292.70,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
ENCHUFE ACOPLADO HEMBRA 7 SAL. EUROPEO,171785,3577.25,4829.29,4292.70,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
AEROSOL ESMALTE CHOCOLATE UN (CERESITA),17188712,2306.19,3113.35,2767.43,aerosol,aerosol,1.0,100,Pinturas,Aplicacion,,,,
GALVANIZADO EN FRIO AEROSOL (CERESITA),17205612,5035.06,6797.33,6042.07,aerosol,aerosol,1.0,100,General,Otros,,,,
ESQUINERO 30X30X3000X20 (CONCEPCIÓN)MADERA,1730352-CONCEPCIÓN,1995.95,3150.00,3150.00,Un,Un,1.0,100,General,Otros,,,,
LIQUIDO DE FRENOS DOT3 500ML-SP130,173880,3202.76,4323.73,3843.31,unidad,unidad,1.0,100,General,Otros,,,,
MANGUERA ORION 1/2' VERDE - ROLLO 15 M,175302,7730.80,10436.58,9276.96,unidad,unidad,1.0,100,General,Otros,,,,
MANGUERA ORION 1/2' VERDE - ROLLO 25 M,175304,12650.40,17078.04,15180.48,unidad,unidad,1.0,100,General,Otros,,,,
